,animal_id,animal_type,animal_breed,kennel_status,intake_type,intake_subtype,intake_date,intake_condition,outcome_type,outcome_date,outcome_condition,month,year
120848,A1064525,CAT,DOMESTIC SH,UNAVAILABLE,FOSTER,RETURN,2019-06-01T00:00:00.000,HEALTHY,ADOPTION,2019-06-01T00:00:00.000,HEALTHY,JUN.2019,FY2019
131112,A1073608,CAT,DOMESTIC SH,UNAVAILABLE,STRAY,AT LARGE,2019-06-29T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2019-07-12T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,JUN.2019,FY2019
131113,A1073609,CAT,DOMESTIC SH,UNAVAILABLE,OWNER SURRENDER,GENERAL,2019-06-29T00:00:00.000,TREATABLE MANAGEABLE NON-CONTAGIOUS,ADOPTION,2019-07-18T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,JUN.2019,FY2019
119625,A1063492,CAT,DOMESTIC MH,UNAVAILABLE,OWNER SURRENDER,GENERAL,2019-06-24T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2019-07-03T00:00:00.000,HEALTHY,JUN.2019,FY2019
120370,A1064104,CAT,DOMESTIC SH,UNAVAILABLE,FOSTER,RETURN,2019-06-22T00:00:00.000,HEALTHY,ADOPTION,2019-06-22T00:00:00.000,HEALTHY,JUN.2019,FY2019
120442,A1064173,CAT,DOMESTIC MH,UNAVAILABLE,FOSTER,RETURN,2019-06-01T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2019-06-01T00:00:00.000,HEALTHY,JUN.2019,FY2019
120441,A1064172,CAT,DOMESTIC SH,UNAVAILABLE,FOSTER,RETURN,2019-06-01T00:00:00.000,HEALTHY,ADOPTION,2019-06-01T00:00:00.000,HEALTHY,JUN.2019,FY2019
120024,A1063804,CAT,DOMESTIC SH,UNAVAILABLE,FOSTER,RETURN,2019-06-01T00:00:00.000,TREATABLE REHABILITABLE CONTAGIOUS,ADOPTION,2019-06-01T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,JUN.2019,FY2019
120032,A1063810,CAT,DOMESTIC SH,UNAVAILABLE,FOSTER,SURGERY,2019-06-12T00:00:00.000,HEALTHY,ADOPTION,2019-06-13T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,JUN.2019,FY2019
120017,A1063801,CAT,DOMESTIC SH,UNAVAILABLE,FOSTER,RETURN,2019-06-01T00:00:00.000,HEALTHY,ADOPTION,2019-06-01T00:00:00.000,HEALTHY,JUN.2019,FY2019
120016,A1063800,CAT,DOMESTIC SH,UNAVAILABLE,FOSTER,RETURN,2019-06-01T00:00:00.000,HEALTHY,ADOPTION,2019-06-01T00:00:00.000,HEALTHY,JUN.2019,FY2019
120011,A1064174,CAT,DOMESTIC SH,UNAVAILABLE,FOSTER,RETURN,2019-06-01T00:00:00.000,HEALTHY,ADOPTION,2019-06-01T00:00:00.000,HEALTHY,JUN.2019,FY2019
119978,A1063778,CAT,DOMESTIC SH,AVAILABLE,FOSTER,SURGERY,2019-06-12T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2019-06-12T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,JUN.2019,FY2019
119983,A1063779,CAT,DOMESTIC SH,UNAVAILABLE,FOSTER,SURGERY,2019-06-12T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2019-06-13T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,JUN.2019,FY2019
131231,A1073714,CAT,DOMESTIC SH,AVAILABLE,STRAY,AT LARGE,2019-06-30T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2019-07-07T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,JUN.2019,FY2019
120599,A1064322,CAT,DOMESTIC SH,UNAVAILABLE,FOSTER,SURGERY,2019-06-04T00:00:00.000,HEALTHY,ADOPTION,2019-06-04T00:00:00.000,HEALTHY,JUN.2019,FY2019
120535,A1064255,CAT,DOMESTIC MH,UNAVAILABLE,OWNER SURRENDER,GENERAL,2019-06-05T00:00:00.000,TREATABLE MANAGEABLE NON-CONTAGIOUS,ADOPTION,2019-06-14T00:00:00.000,HEALTHY,JUN.2019,FY2019
131284,A1073751,CAT,DOMESTIC SH,UNAVAILABLE,STRAY,CONFINED,2019-06-30T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2019-07-16T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,JUN.2019,FY2019
130831,A1073365,CAT,DOMESTIC SH,UNAVAILABLE,STRAY,AT LARGE,2019-06-27T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2019-07-01T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,JUN.2019,FY2019
130832,A1073366,CAT,DOMESTIC SH,UNAVAILABLE,CONFISCATED,EVICTION,2019-06-27T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2019-07-15T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,JUN.2019,FY2019
130833,A1073367,CAT,DOMESTIC SH,UNAVAILABLE,CONFISCATED,EVICTION,2019-06-27T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2019-07-12T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,JUN.2019,FY2019
130834,A1073368,CAT,DOMESTIC SH,UNAVAILABLE,STRAY,AT LARGE,2019-06-27T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2019-07-12T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,JUN.2019,FY2019
130858,A1073384,CAT,DOMESTIC SH,UNAVAILABLE,OWNER SURRENDER,GENERAL,2019-06-27T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2019-06-29T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,JUN.2019,FY2019
130866,A1073391,CAT,DOMESTIC SH,IMPOUNDED,STRAY,AT LARGE,2019-06-27T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2019-07-01T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,JUN.2019,FY2019
130760,A1073296,CAT,DOMESTIC SH,UNAVAILABLE,OWNER SURRENDER,GENERAL,2019-06-26T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2019-07-16T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,JUN.2019,FY2019
130761,A1073297,CAT,DOMESTIC SH,UNAVAILABLE,OWNER SURRENDER,GENERAL,2019-06-26T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2019-07-04T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,JUN.2019,FY2019
130762,A1073298,CAT,DOMESTIC SH,UNAVAILABLE,OWNER SURRENDER,GENERAL,2019-06-26T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2019-07-10T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,JUN.2019,FY2019
130742,A1073278,CAT,DOMESTIC SH,AVAILABLE,STRAY,AT LARGE,2019-06-26T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2019-06-28T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,JUN.2019,FY2019
121006,A1064668,CAT,DOMESTIC SH,UNAVAILABLE,FOSTER,GENERAL,2019-06-11T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2019-06-11T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,JUN.2019,FY2019
131001,A1073509,CAT,DOMESTIC SH,UNAVAILABLE,STRAY,AT LARGE,2019-06-28T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2019-07-07T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,JUN.2019,FY2019
121004,A1064666,CAT,DOMESTIC SH,AVAILABLE,FOSTER,RETURN,2019-06-01T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2019-06-01T00:00:00.000,HEALTHY,JUN.2019,FY2019
121001,A1064664,CAT,DOMESTIC SH,UNAVAILABLE,FOSTER,GENERAL,2019-06-11T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2019-06-13T00:00:00.000,HEALTHY,JUN.2019,FY2019
120997,A1064662,CAT,DOMESTIC SH,AVAILABLE,FOSTER,GENERAL,2019-06-11T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2019-06-12T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,JUN.2019,FY2019
130980,A1073492,CAT,DOMESTIC SH,UNAVAILABLE,STRAY,AT LARGE,2019-06-28T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2019-07-15T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,JUN.2019,FY2019
130979,A1073490,CAT,DOMESTIC SH,UNAVAILABLE,STRAY,AT LARGE,2019-06-28T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2019-07-07T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,JUN.2019,FY2019
130976,A1073486,CAT,DOMESTIC MH,UNAVAILABLE,OWNER SURRENDER,GENERAL,2019-06-28T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2019-07-04T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,JUN.2019,FY2019
130978,A1073489,CAT,SIAMESE,UNAVAILABLE,STRAY,AT LARGE,2019-06-28T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2019-07-01T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,JUN.2019,FY2019
129828,A1072469,CAT,DOMESTIC SH,UNAVAILABLE,STRAY,AT LARGE,2019-06-19T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2019-06-22T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,JUN.2019,FY2019
129832,A1072474,CAT,DOMESTIC MH,UNAVAILABLE,STRAY,AT LARGE,2019-06-19T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2019-06-29T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,JUN.2019,FY2019
129834,A1072475,CAT,DOMESTIC SH,UNAVAILABLE,STRAY,AT LARGE,2019-06-19T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2019-06-29T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,JUN.2019,FY2019
129835,A1072476,CAT,DOMESTIC SH,UNAVAILABLE,STRAY,AT LARGE,2019-06-19T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2019-06-29T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,JUN.2019,FY2019
129830,A1072472,CAT,SIAMESE,UNAVAILABLE,STRAY,AT LARGE,2019-06-19T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2019-06-21T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,JUN.2019,FY2019
129782,A1072420,CAT,DOMESTIC SH,UNAVAILABLE,STRAY,AT LARGE,2019-06-19T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2019-06-29T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,JUN.2019,FY2019
129784,A1072423,CAT,DOMESTIC SH,UNAVAILABLE,STRAY,AT LARGE,2019-06-19T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2019-06-23T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,JUN.2019,FY2019
129785,A1072424,CAT,DOMESTIC SH,UNAVAILABLE,STRAY,AT LARGE,2019-06-19T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2019-06-23T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,JUN.2019,FY2019
129760,A1072404,CAT,DOMESTIC SH,UNAVAILABLE,STRAY,AT LARGE,2019-06-19T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2019-07-03T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,JUN.2019,FY2019
129814,A1072454,CAT,DOMESTIC SH,IMPOUNDED,STRAY,AT LARGE,2019-06-19T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2019-06-25T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,JUN.2019,FY2019
129815,A1072455,CAT,DOMESTIC SH,IMPOUNDED,STRAY,AT LARGE,2019-06-19T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2019-06-25T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,JUN.2019,FY2019
129958,A1072568,CAT,DOMESTIC MH,UNAVAILABLE,OWNER SURRENDER,GENERAL,2019-06-20T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2019-06-23T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,JUN.2019,FY2019
100304,A1045731,CAT,DOMESTIC SH,UNAVAILABLE,OWNER SURRENDER,GENERAL,2019-06-29T00:00:00.000,TREATABLE MANAGEABLE NON-CONTAGIOUS,ADOPTION,2019-07-05T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,JUN.2019,FY2019
129978,A1072588,CAT,DOMESTIC SH,AVAILABLE,STRAY,AT LARGE,2019-06-20T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2019-06-24T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,JUN.2019,FY2019
130280,A1072847,CAT,DOMESTIC SH,UNAVAILABLE,OWNER SURRENDER,GENERAL,2019-06-23T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2019-06-24T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,JUN.2019,FY2019
129966,A1072577,CAT,DOMESTIC SH,UNAVAILABLE,STRAY,AT LARGE,2019-06-20T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2019-06-23T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,JUN.2019,FY2019
129967,A1072578,CAT,DOMESTIC SH,UNAVAILABLE,STRAY,AT LARGE,2019-06-20T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2019-06-22T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,JUN.2019,FY2019
101039,A1046463,CAT,DOMESTIC SH,UNAVAILABLE,OWNER SURRENDER,GENERAL,2019-06-21T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2019-06-27T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,JUN.2019,FY2019
101035,A1046461,CAT,DOMESTIC SH,UNAVAILABLE,OWNER SURRENDER,GENERAL,2019-06-21T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2019-06-28T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,JUN.2019,FY2019
122013,A1065880,CAT,DOMESTIC SH,UNAVAILABLE,FOSTER,SURGERY,2019-06-26T00:00:00.000,HEALTHY,ADOPTION,2019-06-26T00:00:00.000,HEALTHY,JUN.2019,FY2019
114854,A1059169,CAT,DOMESTIC SH,AVAILABLE,OWNER SURRENDER,GENERAL,2019-06-02T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2019-06-02T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,JUN.2019,FY2019
129524,A1072225,CAT,DOMESTIC SH,UNAVAILABLE,OWNER SURRENDER,GENERAL,2019-06-30T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2019-07-02T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,JUN.2019,FY2019
129525,A1072226,CAT,DOMESTIC SH,AVAILABLE,STRAY,AT LARGE,2019-06-18T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2019-06-21T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,JUN.2019,FY2019
129532,A1072232,CAT,DOMESTIC SH,UNAVAILABLE,STRAY,AT LARGE,2019-06-18T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2019-06-23T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,JUN.2019,FY2019
129533,A1072233,CAT,DOMESTIC SH,UNAVAILABLE,STRAY,AT LARGE,2019-06-18T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2019-06-25T00:00:00.000,HEALTHY,JUN.2019,FY2019
129556,A1072254,CAT,DOMESTIC SH,UNAVAILABLE,STRAY,CONFINED,2019-06-18T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2019-06-22T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,JUN.2019,FY2019
129558,A1072256,CAT,DOMESTIC SH,AVAILABLE,STRAY,AT LARGE,2019-06-18T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2019-06-22T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,JUN.2019,FY2019
129536,A1072235,CAT,DOMESTIC SH,UNAVAILABLE,STRAY,AT LARGE,2019-06-18T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2019-06-23T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,JUN.2019,FY2019
129537,A1072236,CAT,DOMESTIC SH,AVAILABLE,STRAY,AT LARGE,2019-06-18T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2019-06-30T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,JUN.2019,FY2019
129538,A1072237,CAT,DOMESTIC SH,UNAVAILABLE,STRAY,AT LARGE,2019-06-18T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2019-06-25T00:00:00.000,HEALTHY,JUN.2019,FY2019
129566,A1072262,CAT,DOMESTIC SH,UNAVAILABLE,STRAY,AT LARGE,2019-06-18T00:00:00.000,TREATABLE MANAGEABLE NON-CONTAGIOUS,ADOPTION,2019-07-17T00:00:00.000,TREATABLE MANAGEABLE NON-CONTAGIOUS,JUN.2019,FY2019
129437,A1072153,CAT,DOMESTIC SH,UNAVAILABLE,STRAY,CONFINED,2019-06-28T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2019-06-30T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,JUN.2019,FY2019
129439,A1072155,CAT,DOMESTIC SH,UNAVAILABLE,OWNER SURRENDER,GENERAL,2019-06-17T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2019-06-25T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,JUN.2019,FY2019
129567,A1072263,CAT,DOMESTIC SH,UNAVAILABLE,STRAY,AT LARGE,2019-06-18T00:00:00.000,TREATABLE MANAGEABLE NON-CONTAGIOUS,ADOPTION,2019-07-12T00:00:00.000,TREATABLE MANAGEABLE NON-CONTAGIOUS,JUN.2019,FY2019
129568,A1072264,CAT,DOMESTIC SH,UNAVAILABLE,STRAY,AT LARGE,2019-06-18T00:00:00.000,TREATABLE MANAGEABLE NON-CONTAGIOUS,ADOPTION,2019-07-18T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,JUN.2019,FY2019
129569,A1072265,CAT,DOMESTIC SH,UNAVAILABLE,STRAY,AT LARGE,2019-06-18T00:00:00.000,TREATABLE MANAGEABLE NON-CONTAGIOUS,ADOPTION,2019-07-07T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,JUN.2019,FY2019
129738,A1072382,CAT,DOMESTIC SH,UNAVAILABLE,OWNER SURRENDER,GENERAL,2019-06-19T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2019-06-22T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,JUN.2019,FY2019
129743,A1072388,CAT,DOMESTIC SH,UNAVAILABLE,STRAY,AT LARGE,2019-06-19T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2019-07-07T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,JUN.2019,FY2019
129602,A1072287,CAT,DOMESTIC SH,UNAVAILABLE,OWNER SURRENDER,GENERAL,2019-06-18T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2019-06-25T00:00:00.000,HEALTHY,JUN.2019,FY2019
129603,A1072288,CAT,DOMESTIC SH,UNAVAILABLE,OWNER SURRENDER,GENERAL,2019-06-18T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2019-06-23T00:00:00.000,,JUN.2019,FY2019
129605,A1072290,CAT,DOMESTIC SH,UNAVAILABLE,OWNER SURRENDER,GENERAL,2019-06-18T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2019-06-20T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,JUN.2019,FY2019
129573,A1072267,CAT,DOMESTIC SH,UNAVAILABLE,STRAY,AT LARGE,2019-06-18T00:00:00.000,TREATABLE MANAGEABLE NON-CONTAGIOUS,ADOPTION,2019-07-18T00:00:00.000,TREATABLE MANAGEABLE NON-CONTAGIOUS,JUN.2019,FY2019
129617,A1072304,CAT,DOMESTIC SH,UNAVAILABLE,STRAY,AT LARGE,2019-06-18T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2019-06-23T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,JUN.2019,FY2019
129636,A1072325,CAT,DOMESTIC SH,UNAVAILABLE,STRAY,CONFINED,2019-06-18T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2019-06-23T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,JUN.2019,FY2019
129637,A1072326,CAT,DOMESTIC SH,AVAILABLE,STRAY,CONFINED,2019-06-18T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2019-06-23T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,JUN.2019,FY2019
129638,A1072327,CAT,DOMESTIC SH,UNAVAILABLE,STRAY,CONFINED,2019-06-18T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2019-06-22T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,JUN.2019,FY2019
129640,A1072328,CAT,DOMESTIC SH,UNAVAILABLE,TRANSFER,OTHER,2019-06-26T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2019-06-29T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,JUN.2019,FY2019
129628,A1072317,CAT,DOMESTIC SH,UNAVAILABLE,STRAY,CONFINED,2019-06-18T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2019-06-22T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,JUN.2019,FY2019
129630,A1072319,CAT,DOMESTIC SH,UNAVAILABLE,STRAY,CONFINED,2019-06-18T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2019-06-23T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,JUN.2019,FY2019
130180,A1072761,CAT,DOMESTIC SH,UNAVAILABLE,STRAY,CONFINED,2019-06-22T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2019-06-24T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,JUN.2019,FY2019
130125,A1072711,CAT,DOMESTIC SH,UNAVAILABLE,STRAY,AT LARGE,2019-06-22T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2019-06-28T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,JUN.2019,FY2019
130278,A1072845,CAT,DOMESTIC SH,UNAVAILABLE,OWNER SURRENDER,GENERAL,2019-06-23T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2019-06-28T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,JUN.2019,FY2019
96324,A0955803,CAT,DOMESTIC SH,UNAVAILABLE,OWNER SURRENDER,GENERAL,2019-06-28T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2019-07-17T00:00:00.000,HEALTHY,JUN.2019,FY2019
96903,A0996845,CAT,DOMESTIC SH,UNAVAILABLE,OWNER SURRENDER,GENERAL,2019-06-28T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2019-07-12T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,JUN.2019,FY2019
130197,A1072778,CAT,DOMESTIC SH,IMPOUNDED,OWNER SURRENDER,GENERAL,2019-06-22T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2019-06-24T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,JUN.2019,FY2019
96956,A0999896,CAT,DOMESTIC SH,UNAVAILABLE,OWNER SURRENDER,GENERAL,2019-06-17T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2019-06-23T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,JUN.2019,FY2019
96957,A0999991,CAT,DOMESTIC SH,AVAILABLE,OWNER SURRENDER,GENERAL,2019-06-17T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2019-06-22T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,JUN.2019,FY2019
97035,A1002768,CAT,DOMESTIC SH,UNAVAILABLE,OWNER SURRENDER,GENERAL,2019-06-23T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2019-07-23T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,JUN.2019,FY2019
130040,A1072637,CAT,DOMESTIC SH,UNAVAILABLE,STRAY,AT LARGE,2019-06-21T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2019-07-11T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,JUN.2019,FY2019
130039,A1072635,CAT,DOMESTIC SH,UNAVAILABLE,STRAY,AT LARGE,2019-06-21T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2019-07-11T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,JUN.2019,FY2019
122005,A1065877,CAT,DOMESTIC SH,UNAVAILABLE,FOSTER,STRAY,2019-06-26T00:00:00.000,HEALTHY,ADOPTION,2019-06-26T00:00:00.000,HEALTHY,JUN.2019,FY2019
